Food_Code,Display_Name,Portion_Default,Portion_Amount,Portion_Display_Name,Factor,Increment,Multiplier,Grains,Whole_Grains,Vegetables,Orange_Vegetables,Drkgreen_Vegetables,Starchy_vegetables,Other_Vegetables,Fruits,Milk,Meats,Soy,Drybeans_Peas,Oils,Solid_Fats,Added_Sugars,Alcohol,Calories,Saturated_Fats
28154010,Shrimp with pasta diet frozen meal,1,1.00000,regular meal,1.00000,.50000,.50000,1.63176,.00000,.57720,.29640,.09984,.00000,.17784,.00000,.00000,1.53192,.00312,.00000,.34528,17.49384,8.36756,.00000,290.16000,1.68480
28310110,Beef broth or consomme,1,1.00000,cup,1.00000,.50000,.50000,.01920,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.02160,.00000,.00000,4.47120,.00000,.00000,16.80000,.26400
28311010,Pepperpot soup or menudo soup,1,1.00000,cup,1.00000,.50000,.50000,.39524,.00000,.11327,.03133,.00000,.04097,.03856,.00000,.00000,.52056,.01205,.00000,.00000,35.46315,.66593,.00000,103.63000,2.04850
28315100,Chunky beef vegetable soup,1,1.00000,cup,1.00000,.50000,.50000,1.21200,.00000,.38160,.09360,.00000,.09360,.19440,.00000,.00000,.56640,.05040,.07440,.46880,10.62720,2.06751,.00000,170.40000,2.54400
28315140,Mexican beef vegetable soup,1,1.00000,cup,1.00000,.50000,.50000,.00000,.00000,.78153,.08365,.00000,.39674,.30114,.00000,.00000,.70983,.00000,.00000,.00000,29.16756,.00000,.00000,143.40000,2.10320
28315150,Pozole,1,1.00000,cup,1.00000,.50000,.50000,.00000,.00000,.36414,.00000,.00000,.31416,.04998,.00000,.00000,1.10670,.00000,.00000,.00000,16.72902,.00000,.00000,195.16000,2.11820
28340310,Chicken gumbo soup,1,1.00000,cup,1.00000,.50000,.50000,.25620,.00000,.20740,.00000,.00000,.00000,.20740,.00000,.00000,.19764,.01464,.00000,.00000,6.17076,5.11611,.00000,56.12000,.31720
28340550,Sweet & sour soup,1,1.00000,cup,1.00000,.50000,.50000,.15128,.00000,.47580,.00000,.00000,.00000,.47580,.04636,.00244,.22692,.03172,.00000,.03308,.00000,23.71654,.00000,73.20000,.24400
28340660,Chicken vegetable soup,1,1.00000,cup,1.00000,.50000,.50000,.00000,.00000,.76002,.05975,.00000,.18164,.51863,.00000,.00000,1.07311,.00000,.00000,.00000,.00000,.23308,.00000,136.23000,1.00380
28340670,Mexican chicken vegetable soup with rice,1,1.00000,cup,1.00000,.50000,.50000,.12826,.00000,.80000,.18392,.00000,.40000,.18634,.00000,.00000,.73568,.00000,.00000,.00000,.00000,.00000,.00000,181.50000,.89540
28340750,Hot & sour soup,1,1.00000,cup,1.00000,.50000,.50000,.15128,.00000,.24644,.00000,.00000,.00000,.24644,.00000,.00000,1.29320,.22692,.00000,.00000,38.40804,.00000,.00000,161.04000,2.68400
28345130,Cream of chicken soup (with water),1,1.00000,cup,1.00000,.50000,.50000,1.06384,.00000,.00244,.00000,.00000,.00000,.00244,.00000,.00488,.20496,.00976,.00000,.00000,62.56404,.07932,.00000,117.12000,2.07400
28355120,New England clam chowder,1,1.00000,cup,1.00000,.50000,.50000,.35464,.00000,.06944,.00000,.00000,.06944,.00000,.00000,.50096,.43400,.04960,.00000,.00000,40.39920,.00000,.00000,148.80000,1.86000
28355250,Lobster bisque,1,1.00000,cup,1.00000,.50000,.50000,.18848,.00000,.04712,.00000,.00000,.00000,.04712,.00000,.77128,2.10056,.00000,.00000,.00000,109.74744,.00000,.00000,248.00000,3.96800
28500000,Chicken gravy,1,.25000,cup,.25000,.25000,1.00000,.30048,.00000,.00179,.00000,.00000,.00000,.00179,.00000,.00416,.08032,.00476,.00000,.02367,27.35870,.08704,.00000,47.00500,.83895
28500040,Beef gravy,1,.25000,cup,.25000,.25000,1.00000,.37164,.00000,.00117,.00000,.00000,.00000,.00117,.00000,.00058,.09436,.00641,.00000,.02019,8.61343,.00947,.00000,30.87250,.66988
28500100,Mushroom gravy,1,.25000,cup,.25000,.25000,1.00000,.21420,.00119,.01190,.00000,.00000,.00000,.01190,.00000,.00000,.00000,.00595,.00000,.00000,1.46727,.62862,.00000,16.06500,.11305
28522000,Mole poblana sauce,1,.25000,cup,.25000,.25000,1.00000,.03644,.00000,.11395,.00000,.00133,.00000,.11329,.03511,.00000,.44785,.00199,.00000,.44741,20.73758,.00000,.00000,78.17500,1.30512
31103000,Hard or soft boiled egg,1,1.00000,large egg,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.00000,.00000,.00000,.00000,23.98950,.00000,.00000,77.00000,1.62500
31103000,Hard or soft boiled egg,2,1.00000,slice,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.10000,.00000,.00000,.00000,2.39895,.00000,.00000,7.70000,.16250
31105000,Fried egg,1,1.00000,large egg,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.00004,.00000,.00000,.00000,37.35936,.00000,.00000,89.24000,1.87680
31109010,Egg white,1,1.00000,egg white,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.66000,.00000,.00000,.00000,.00000,.00000,.00000,17.16000,.00000
31109010,Egg white,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.81500,.00000,.00000,.00000,.00000,.00000,.00000,21.19000,.00000
32102000,Deviled egg,1,.50000,egg,1.00000,.50000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.57040,.00000,.00000,.44578,13.72959,.00000,.00000,62.31000,1.23070
32103000,Egg salad,1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.62171,.00000,.00000,5.55395,38.97099,.01804,.00000,352.98000,6.39360
32103000,Egg salad,2,1.00000,large egg,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.00000,.00000,.00000,3.70263,25.98066,.01203,.00000,235.32000,4.26240
32104950,Scrambled egg (cooked without fat),1,1.00000,large egg,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.07740,1.00000,.00000,.00000,.00000,22.93920,.00000,.00000,78.00000,1.67400
32104950,Scrambled egg (cooked without fat),2,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.13352,1.72535,.00000,.00000,.00000,39.57012,.00000,.00000,134.55000,2.88765
32105000,Scrambled egg (cooked with fat),1,1.00000,large egg,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.07750,1.00000,.00000,.00000,.00000,38.44620,.00000,.00000,93.62000,1.99640
32105000,Scrambled egg (cooked with fat),2,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.13375,1.72591,.00000,.00000,.00000,66.35070,.00000,.00000,161.57000,3.44540
32202010,"Egg, cheese & ham on English muffin",1,1.00000,McMuffin,1.00000,.50000,.50000,1.82925,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.34290,1.82925,.00000,.00000,.09570,81.42930,3.31338,.00000,311.85000,5.44050
32202030,"Egg, cheese & sausage on English muffin",1,1.00000,regular sandwich,1.00000,.50000,.50000,1.85394,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.51516,1.58682,.00000,.00000,.09717,224.95320,3.35970,.00000,457.92000,11.17770
32202030,"Egg, cheese & sausage on English muffin",2,1.00000,small sandwich,1.00000,.50000,.50000,.97944,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.27216,.83832,.00000,.00000,.05133,118.84320,1.77494,.00000,241.92000,5.90520
32202060,Egg & sausage on biscuit,1,1.00000,biscuit,1.00000,.50000,.50000,2.32400,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.86900,.00000,.00000,.00000,294.09975,2.81601,.00000,565.25000,14.56000
32202070,"Egg, cheese & bacon on biscuit",1,1.00000,biscuit,1.00000,.50000,.50000,2.14353,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.42687,1.14597,.00000,.00000,.00000,191.30661,2.58634,.00000,437.58000,7.14510
32300100,Egg drop soup,1,1.00000,cup,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.50020,.01220,.00000,.00000,19.98360,.00000,.00000,73.20000,1.14680
33201010,Egg Beaters,1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00000,.00000,.00000,.00000,.00000,.00000,.00000,60.00000,.00000
33201010,Egg Beaters,2,.25000,"cup, raw (equals 1 egg)",.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.00011,.00000,.00000,.00000,.00000,.00000,.00000,30.00000,.00000
41101010,"Dry beans, cooked with fat",1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.50040,.00000,59.46210,.00000,.00000,164.70000,2.61900
41101020,"Dry beans, cooked without fat",1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.49963,.00000,.00000,.00000,.00000,110.25000,.07000
41201020,Baked beans,1,.50000,cup,.50000,.25000,.50000,.07874,.00000,.22860,.00000,.00000,.00000,.22860,.00000,.00000,.00000,.00000,.32131,.00000,.00000,29.86981,.00000,118.11000,.15240
41205010,Refried beans,1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.07463,.00000,.00000,.00000,.07463,.00000,.00000,.00000,.00000,.50000,.62603,27.59724,.00000,.00000,182.16000,1.74570
41205070,Hummus,1,1.00000,Tablespoon,1.00000,1.00000,1.00000,.00000,.00000,.00105,.00000,.00000,.00000,.00105,.00615,.00000,.04995,.00000,.07230,.19613,.00000,.00000,.00000,26.55000,.16800
41205070,Hummus,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00431,.00000,.00000,.00000,.00431,.02522,.00000,.20480,.00000,.29643,.80415,.00000,.00000,.00000,108.85500,.68880
41208030,Pork & beans,1,.50000,cup,.50000,.25000,.50000,.09994,.00000,.02657,.00000,.00000,.00000,.02657,.00000,.00000,.00000,.00000,.34155,.00084,9.49509,19.06033,.00000,123.97000,.50600
41208030,Pork & beans,2,1.00000,small can (8 oz),1.00000,.50000,.50000,.17933,.00000,.04767,.00000,.00000,.00000,.04767,.00000,.00000,.00000,.00000,.61290,.00151,17.03862,34.20313,.00000,222.46000,.90800
41301020,"Dry blackeye peas, cooked without fat",1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.50024,.00000,.00000,.00000,.00000,97.17500,.10985
41302020,Chickpeas,1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.50020,.00000,.00000,.00000,.00000,147.60000,.25420
41303000,Split peas,1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.49980,.00000,.00000,.00000,.00000,114.66000,.04900
41305000,Lentils,1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.50042,.00000,.00000,.00000,.00000,109.82500,.04775
41410010,Soy nuts,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.99998,.00000,.72788,.00000,.00000,.00000,109.50750,.85328
41420010,Tofu,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.00006,.00000,.00000,.00000,.00000,.00000,37.82000,.32860
41420010,Tofu,2,1.00000,cubic inch piece,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.28389,.00000,.00000,.00000,.00000,.00000,10.73600,.09328
41420300,Soy sauce,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,8.48000,.00160
41420300,Soy sauce,2,1.00000,packet,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,4.71700,.00089
41420400,Teriyaki sauce,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,20.76530,.00000,53.55000,.00000
41420450,Worcestershire sauce,1,1.00000,teaspoon,.33000,.50000,.50000,.00000,.00000,.00505,.00000,.00000,.00000,.00505,.00000,.00000,.01268,.00000,.00000,.00000,.00000,1.96504,.00000,3.75870,.00000
41430000,Protein powder,1,1.00000,Tablespoon,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,37.29300,.13950
41480010,Tofutti tofu frozen dessert,1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.16564,.00000,.00474,105.37902,65.14863,.00000,180.40000,2.55840
41601010,Bean soup,1,1.00000,cup,1.00000,.50000,.50000,.37950,.00000,.07590,.01518,.00000,.00000,.05819,.00000,.00000,.11385,.00000,.25553,.00000,30.01086,2.96083,.00000,136.62000,1.21440
41601070,Miso soup,1,1.00000,cup,1.00000,.50000,.50000,.11520,.11520,.32640,.05040,.17280,.00000,.10320,.00000,.00000,.00000,.00960,.04320,.34987,6.30720,.00000,.00000,84.00000,.57600
41601090,Bean soup with macaroni,1,1.00000,cup,1.00000,.50000,.50000,.38203,.00000,.46805,.00000,.00000,.00000,.46805,.00000,.00000,.00000,.00759,.18975,.57122,5.19156,.00000,.00000,154.33000,.63250
41601110,Bean soup with ham,1,1.00000,cup,1.00000,.50000,.50000,.41796,.00000,.43011,.13122,.00000,.24300,.05589,.00000,.00000,.71928,.00000,.29889,1.08108,.00000,5.60861,.00000,221.13000,1.31220
41602030,Split pea soup with ham,1,1.00000,cup,1.00000,.50000,.50000,.09108,.00000,.72358,.18722,.00000,.33902,.19481,.00000,.00000,1.06766,.00000,.27071,.00000,8.40213,4.00752,.00000,195.00000,1.67000
41603010,Lentil soup,1,1.00000,cup,1.00000,.50000,.50000,.00000,.00000,.28272,.04960,.00000,.00000,.23312,.00000,.00000,.00000,.00000,.54808,.91540,.00000,.00000,.00000,181.04000,.57040
41810250,Meatless bacon bits,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.20167,.00000,.39214,.00000,.00000,.00000,33.32000,.28350
41810400,Meatless sausage,1,1.00000,link,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.79550,.00000,.49861,19.92825,.00000,.00000,64.25000,.73250
41810400,Meatless sausage,2,1.00000,patty,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.20916,.00000,.75789,30.29094,.00000,.00000,97.66000,1.11340
41810610,Meatless fried chicken (breaded),1,1.00000,piece,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.22112,.00000,.96904,.00000,.00000,.00000,84.24000,.40680
41810610,Meatless fried chicken (breaded),2,.50000,"cup, diced",.50000,.25000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.20480,.00000,1.74966,.00000,.00000,.00000,152.10000,.73450
41811400,Meatless hot dog (no bun),1,1.00000,frankfurter,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.34780,.00000,1.05078,42.09660,.00000,.00000,163.10000,1.37200
41811900,Soy burger (no bun),1,1.00000,patty,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.46890,.00000,.83564,.00000,.22756,.00000,125.30000,.50400
41811910,Veggie burger (no bun),1,1.00000,patty,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.50417,.00000,.84758,.00000,.23081,.00000,127.09000,.51120
41812450,Vegetarian chili,1,.50000,cup,.50000,.25000,.50000,.00000,.00000,.25350,.00000,.00000,.00000,.25350,.00000,.00000,.00000,.76962,.24638,.42757,11.80719,.00000,.00000,135.89000,.57150
41812900,Vegetarian meatloaf or patty,1,1.00000,slice,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.97512,.00000,1.09636,.00000,.00000,.00000,110.32000,.80080
42100100,Almonds,1,1.00000,ounce (22 almonds),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,2.02142,.00000,.00000,.00000,163.86300,1.09998
42100100,Almonds,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.48689,.00000,.00000,2.51340,.00000,.00000,.00000,203.74500,1.36770
42102000,Brazil nuts,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.46925,.00000,.00000,3.72369,.00000,.00000,.00000,229.60000,5.29900
42104000,Cashews,1,1.00000,ounce (18 cashews),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,1.76520,4.63608,.00000,.00000,164.71350,2.40408
42104000,Cashews,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.29288,.00000,.00000,2.02359,5.31472,.00000,.00000,188.82500,2.75600
42105000,Roasted chestnuts,1,1.00000,ounce (3 chestnuts),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,.00000,.00000,.00000,.00000,69.45750,.11624
42105000,Roasted chestnuts,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.52216,.00000,.00000,.00000,.00000,.00000,.00000,87.58750,.14658
42106020,Shredded sweetened coconut,1,.25000,cup shredded,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.64029,.00000,.00000,1.18265,.00000,36.32428,.00000,110.20500,6.62858
42106020,Shredded sweetened coconut,2,.25000,cup flaked,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.30517,.00000,.00000,.94103,.00000,28.90319,.00000,87.69000,5.27435
42106020,Shredded sweetened coconut,2,1.00000,ounce,1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,1.44207,.00000,44.29218,.00000,134.37900,8.08259
42107000,Filberts (hazelnuts),1,1.00000,ounce (20 nuts),2.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.97540,.00000,.00000,2.62553,.00000,.00000,.00000,175.84000,1.24880
42107000,Filberts (hazelnuts),2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.38106,.00000,.00000,3.16470,.00000,.00000,.00000,211.95000,1.50525
42109100,Macadamia nuts,1,1.00000,ounce (11 nuts),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,3.62414,.00000,.00000,.00000,202.98600,3.38783
42109100,Macadamia nuts,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.36342,.00000,.00000,4.28249,.00000,.00000,.00000,239.86000,4.00325
42110000,Mixed nuts,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.50452,.00000,.00000,2.90469,4.32923,.00000,.00000,219.03500,3.12045
42111000,Peanuts,1,1.00000,ounce (32 peanuts),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,2.15145,.00000,.00000,.00000,169.81650,2.45795
42111000,Peanuts,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.57508,.00000,.00000,2.76994,.00000,.00000,.00000,218.63500,3.16455
42112000,Pecans,1,1.00000,ounce (20 halves),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,3.36521,.00000,.00000,.00000,195.89850,1.75203
42112000,Pecans,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.90485,.00000,.00000,3.20496,.00000,.00000,.00000,186.57000,1.66860
42113000,Pine nuts (pignolias),1,1.00000,Tablespoon,1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.60673,.00000,.00000,.95204,.00000,.00000,.00000,57.87800,.42140
42113000,Pine nuts (pignolias),2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.39870,.00000,.00000,3.76388,.00000,.00000,.00000,228.82000,1.66600
42114100,Pistachios,1,.25000,cup in shell,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.02254,.00000,.00000,1.11608,.00000,.00000,.00000,82.36000,.80475
42114100,Pistachios,2,.25000,cup shelled,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.25664,.00000,.00000,2.46308,.00000,.00000,.00000,181.76000,1.77600
42114100,Pistachios,2,1.00000,ounce in shell,1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.05780,.00000,.00000,1.15457,.00000,.00000,.00000,85.20000,.83250
42116000,Walnuts,1,1.00000,ounce (14 halves),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,2.93933,.00000,.00000,.00000,185.40900,1.73786
42116000,Walnuts,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.76375,.00000,.00000,2.59200,.00000,.00000,.00000,163.50000,1.53250
42202000,Peanut butter,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.00000,.00000,.00000,1.20181,1.53072,1.89067,.00000,95.84000,1.60480
42202150,"Peanut butter, reduced fat",1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.00008,.00000,.00000,.68800,.00000,3.08371,.00000,93.60000,1.33200
42203000,Peanut butter & jelly spread,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.01168,.00000,.43008,.00000,.00000,.51669,.65808,13.99664,.00000,65.44000,.68960
42204050,Peanut sauce,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.01414,.00000,.45122,.00000,.00000,.54233,.69048,.85334,.00000,44.10000,.72380
42204050,Peanut sauce,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.05732,.00000,1.82905,.00000,.00000,2.19837,2.79891,3.45905,.00000,178.76250,2.93397
42401010,Coconut milk,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.82180,.00000,.00000,1.52947,.00000,.00000,.00000,138.00000,12.68400
42501000,"Trail mix (nuts, seeds, dried fruit)",1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.14490,.00000,1.72830,.00000,.00000,1.76252,1.02060,.00000,.00000,176.05000,1.55750
43102000,Sunflower seeds,1,1.00000,"ounce, hulled",1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.00009,.00000,.00000,1.95401,.00000,.00000,.00000,161.59500,1.47420
43102000,Sunflower seeds,2,.25000,"cup, hulled",.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.53980,.00000,.00000,2.48128,.00000,.00000,.00000,205.20000,1.87200
43102000,Sunflower seeds,2,.25000,cup in hulls,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.81133,.00000,.00000,.79263,.00000,.00000,.00000,65.55000,.59800
43103000,Sesame seeds,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.64562,.00000,.00000,2.45383,.00000,.00000,.00000,212.62500,2.52000
43104000,Flax seed,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.55744,.00000,.00000,1.24426,.00000,.00000,.00000,178.35000,1.16000
51101000,White bread,1,1.00000,regular slice,1.00000,.50000,.50000,.99996,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.13809,.00000,.00000,.00000,69.16000,.21060
51101000,White bread,2,1.00000,large slice,1.00000,.50000,.50000,1.15380,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.15933,.00000,.00000,.00000,79.80000,.24300
51101000,White bread,2,1.00000,thin slice,1.00000,.50000,.50000,.76920,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.10622,.00000,.00000,.00000,53.20000,.16200
51107010,French bread,1,1.00000,large slice,1.00000,.50000,.50000,2.56000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00484,10.28736,.04161,.00000,175.36000,.40960
51107010,French bread,2,.50000,"mini baguette (9"" long)",.50000,.25000,.50000,3.04000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00574,12.21624,.04941,.00000,208.24000,.48640
51107010,French bread,2,1.00000,medium slice,1.00000,.50000,.50000,1.28000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00242,5.14368,.02081,.00000,87.68000,.20480
51108010,foccacia,1,1.00000,slice,1.00000,.50000,.50000,2.00013,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,1.19371,1.65699,.00000,.00000,182.40000,.01710
51109100,Pita bread (white),1,1.00000,"medium (5-1/4"" across)",1.00000,.50000,.50000,1.99980,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00250,.00000,.00000,.00000,123.75000,.07650
51109100,Pita bread (white),2,1.00000,"large (6-1/2"" across)",1.00000,.25000,.25000,3.77740,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00472,.00000,.00000,.00000,233.75000,.14450
